source_file,source_language,target_domain,condition_model,condition_layer,alpha,output_file,generation_status,method_used,notes
DE_PD_017.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_017_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4145).
DE_PD_018.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_018_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4408).
DE_PD_019.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_019_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5419).
DE_PD_020.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_020_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8769).
DE_PD_021.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_021_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4520).
DE_PD_022.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_022_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4102).
DE_PD_023.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_023_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5401).
DE_PD_024.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_024_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.1644).
DE_PD_025.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_025_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.2342).
DE_PD_026.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_026_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4290).
DE_PD_027.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_027_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3273).
DE_PD_028.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_028_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.7241).
DE_PD_029.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_029_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.2809).
DE_PD_030.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_030_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4082).
DE_PD_031.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_031_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3328).
DE_PD_032.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_032_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4655).
DE_PD_033.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_033_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5040).
DE_PD_034.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_034_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3254).
DE_PD_035.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_035_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4596).
DE_PD_036.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_036_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5333).
DE_PD_037.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_037_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4371).
DE_PD_038.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_038_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6425).
DE_PD_039.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_039_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3504).
DE_PD_040.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_040_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6122).
DE_PD_041.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_041_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4911).
DE_PD_042.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_042_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8547).
DE_PD_043.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_043_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6283).
DE_PD_044.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_044_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3812).
DE_PD_045.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_045_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3651).
DE_PD_046.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_046_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.2841).
DE_PD_047.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_047_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3060).
DE_PD_048.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_048_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4350).
DE_PD_049.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_049_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6015).
DE_PD_050.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_050_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5717).
DE_PD_051.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_051_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6250).
DE_PD_052.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_052_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3738).
DE_PD_053.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_053_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.7614).
DE_PD_054.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_054_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5344).
DE_PD_055.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_055_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4126).
DE_PD_056.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_056_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6589).
DE_PD_057.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_057_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3678).
DE_PD_058.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_058_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.2830).
DE_PD_059.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_059_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4586).
DE_PD_060.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_060_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3831).
DE_PD_061.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_061_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5487).
DE_PD_062.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_062_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3910).
DE_PD_063.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_063_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3243).
DE_PD_064.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_064_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5473).
DE_PD_065.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_065_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4054).
DE_PD_066.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_066_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6726).
DE_PD_067.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_067_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5710).
DE_PD_068.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_068_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3576).
DE_PD_069.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_069_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5747).
DE_PD_070.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_070_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3529).
DE_PD_071.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_071_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4759).
DE_PD_072.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_072_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4065).
DE_PD_073.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_073_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5182).
DE_PD_074.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_074_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5026).
DE_PD_075.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_075_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4185).
DE_PD_076.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_076_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.2621).
DE_PD_077.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_077_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3418).
DE_PD_078.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_078_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3338).
DE_PD_079.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_079_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.4136).
DE_PD_080.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_080_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3899).
DE_PD_081.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_081_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6281).
DE_PD_082.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_082_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6109).
DE_PD_083.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_083_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.3219).
DE_PD_084.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_084_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.6249).
DE_PD_085.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_085_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5142).
DE_PD_086.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_086_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5321).
DE_PD_087.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_087_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.5848).
DE_PD_088.wav,German,Spanish-domain,xlsr,11,1.0,converted_audio_stage5c\german_to_spanish\DE_PD_088_to_Sp_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9985).
SP_HC_001.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_001_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9976).
SP_HC_002.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_002_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9993).
SP_HC_003.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_003_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9974).
SP_HC_004.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_004_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9963).
SP_HC_005.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_005_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9995).
SP_HC_006.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_006_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9999).
SP_HC_007.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_007_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9992).
SP_HC_008.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_008_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9984).
SP_HC_009.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_009_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9855).
SP_HC_010.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_010_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9864).
SP_HC_011.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_011_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9022).
SP_HC_012.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_012_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9999).
SP_HC_013.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_013_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9817).
SP_HC_014.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_014_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9998).
SP_HC_015.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_015_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9459).
SP_HC_016.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_016_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9941).
SP_HC_017.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_017_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9703).
SP_HC_018.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_018_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9994).
SP_HC_019.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_019_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9971).
SP_HC_020.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_020_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9997).
SP_HC_021.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_021_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9991).
SP_HC_022.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_022_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9610).
SP_HC_023.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_023_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9994).
SP_HC_024.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_024_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9945).
SP_HC_025.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_025_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9979).
SP_HC_026.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_026_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9927).
SP_HC_027.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_027_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8372).
SP_HC_028.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_028_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9939).
SP_HC_029.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_029_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9290).
SP_HC_030.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_030_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9627).
SP_HC_031.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_031_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9930).
SP_HC_032.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_032_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9985).
SP_HC_033.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_033_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9902).
SP_HC_034.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_034_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8675).
SP_HC_035.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_035_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9867).
SP_HC_036.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_036_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9996).
SP_HC_037.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_037_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9974).
SP_HC_038.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_038_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9759).
